id,Year,Page,COR,LOE,Recommendation,SourceFile
id_00113,2024,44,Class 1,B-NR,Decontamination by irrigation should be performed immediately after chemical exposure to the eyes.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00114,2024,44,Class 1,C-LD,"Unless otherwise recommended by local guide- lines, irrigation with a copious amount of tap water for 15 minutes should be performed.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00115,2024,44,Class 1,C-EO,"When providing first aid for chemical eye injury, first aid providers should avoid contaminating other individuals, areas, or the other eye with the caustic substance.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00116,2024,44,2A,B-NR,"Eye irrigation with normal saline, Ringer’s lactate solution, or a commercial eye wash solution if immediately available is reasonable.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00117,2024,44,2A,C-LD,It is reasonable for individuals with ocular exposure to industrial chemicals to adhere to local guidelines or recommendations from a poison center. Recommendation-Specific Supportive Text,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00118,2024,45,Class 1,C-LD,Direct manual pressure should be applied to achieve initial control of external bleeding.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00119,2024,45,2A,C-LD,A hemostatic dressing can be useful as adjunctive therapy to improve the effectiveness of direct manual pressure.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00120,2024,45,2B,C-LD,"Once bleeding has been controlled, it may be reasonable to apply a pressure dressing to maintain bleeding cessation.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00121,2024,45,2B,C-LD,"The utility of indirect manual pressure (ie, pres- sure points) for bleeding control is uncertain.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00122,2024,45,2B,C-EO,Mechanical pressure such as pressure bandages or devices might be considered in some situa- tions when direct manual pressure is not feasible. Recommendation-Specific Supportive Text,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00123,2024,46,Class 1,B-NR,"For life-threatening extremity bleeding, a tourniquet should be applied and tightened until the bleeding stops.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00124,2024,46,2A,C-LD,A commercial tourniquet is probably superior to an improvised tourniquet.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00125,2024,46,2A,C-EO,"If an improvised tourniquet is used, it is reason- able for the tourniquet to be at least 2 in width. Recommendation-Specific Supportive Text",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00126,2024,47,Class 1,C-EO,An open chest wound is a medical emergency requiring immediate activation of the emergency response system.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00127,2024,47,Class 1,C-EO,"If a dressing is placed, the first aid provider should monitor the person for worsening of breathing/symptoms and loosen or remove the dressing if breathing worsens.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00128,2024,47,2A,C-LD,"In the first aid situation, it is reasonable to leave an open chest wound exposed to ambient air; place a clean, nonocclusive, dry dressing (eg, gauze dressing, part of a tee shirt); or place a specialized dressing such as a vented chest seal. Recommendation-Specific Supportive Text",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00129,2024,48,Class 1,C-EO,Superficial wounds and abrasions should be thoroughly irrigated until there is no obvious debris or foreign matter in the wound.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00130,2024,48,Class 1,C-EO,A superficial wound caused by an animal or human bite or with contamination with human or animal saliva should be evaluated in a medical facility as soon as possible.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00131,2024,48,2A,B-R,It is reasonable to use running tap water or sterile saline solutions for wound irrigation instead of antiseptic agents such as povidone-iodine.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00132,2024,48,2A,B-R,It is reasonable to cover clean superficial wounds and abrasions with an occlusive dressing to promote wound healing.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00133,2024,48,2A,C-EO,"If a person with superficial wound or abrasion develops redness, swelling, foul-smelling wound drainage, increased pain, or fever, it is reasonable to remove the dressing, inspect the wound, and obtain medical care. Recommendation-Specific Supportive Text",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00134,2024,49,Class 1,C-EO,"For a person with a suspected spinal injury, the first aid provider should have the person remain as still as possible (unless safety considerations warrant movement) and activate the emergency response system.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00135,2024,50,Class 1,B-NR,A person with signs and symptoms of a concus- sion should be immediately removed from activity (play/sports) and not allowed to return to activity until evaluated by a health care professional.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00136,2024,50,Class 1,C-EO,"For a person with signs or symptoms of severe head injury (such as loss of consciousness, worsening headache, vomiting, altered mental status, seizures, visual changes, swelling, or deformities of the scalp), EMS should be activated. Recommendation-Specific Supportive Text",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00137,2024,51,Class 1,C-EO,A person with a painful extremity injury that limits use should avoid activities that cause pain and seek medical attention.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00138,2024,51,2A,C-LD,It can be useful for first aid providers to apply cold (such as with ice and water surrounded by a damp cloth) to an acute sprain or strain for pain and swelling. Cold application should be limited to 20 to 30 minutes per application without direct contact on the skin to avoid cold injury.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00139,2024,51,2B,C-LD,First aid providers may consider applying a com- pression wrap after an acute ankle sprain or strain to promote comfort after an injury. Application of the compression wrap should be performed with- out compromising circulation. Recommendation-Specific Supportive Text,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00140,2024,52,Class 1,C-EO,"If a fracture is associated with an open wound and severe bleeding, the First Aid for Severe External Bleeding and First Aid for Life- Threatening Extremity Bleeding That Is Not Controlled by Direct Pressure recommendations should be followed.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00141,2024,52,Class 1,C-EO,"If a fractured extremity is blue, purple, or pale, the emergency response system should be activated immediately.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00142,2024,52,2A,C-EO,"Splinting of a fractured extremity can be useful to reduce pain, reduce risk for further injury, and facilitate transport to a medical facility.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00143,2024,52,2B,C-EO,It may be reasonable to treat a deformed frac- tured extremity in the position found unless straightening the fracture is necessary to facilitate safe and prompt transport to a medical facility.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00144,2024,52,2B,C-EO,Covering open wounds associated with a suspected fracture with a clean dressing may be useful to lower the risk for further contamination and infection. Recommendation-Specific Supportive Text,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00145,2024,53,Class 1,B-NR,"Thermal burns should be cooled immediately, preferably with clean running water.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00146,2024,53,Class 1,C-LD,Preadolescent children with thermal burns being actively cooled with running water should be monitored for signs or symptoms of hypothermia.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00147,2024,53,2B,B-NR,It may be reasonable to cool thermal burns for 5 to 20 minutes.,hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00148,2024,53,2B,C-LD,"If clean running water is not available, it may be reasonable to cool superficial burns (with the skin intact) with ice wrapped in cloth.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
id_00149,2024,54,Class 1,B-NR,"A person with a full-thickness burn or with a partial- thickness burn that is larger than the person’s palm or involves the person’s face, hands, feet, or genitals should promptly seek evaluation by a health care professional.",hewett-brumberg-et-al-2024-american-heart-association-and-american-red-cross-guidelines-for-first-aid.pdf
